Unnamed: 0,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price
14414,40.65555,-73.97763,Entire townhouse,Entire home/apt,4,1.0,1 bath,1.0,1.0,176.0
14415,40.81494322,-73.94480008,Entire rental unit,Entire home/apt,8,1.0,1 bath,4.0,4.0,176.0
14416,40.74415,-73.99016,Private room in loft,Private room,2,1.0,1 shared bath,1.0,1.0,176.0
14417,40.62530345,-74.02844829,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,176.0
14418,40.70566,-74.00861,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,176.0
14419,40.7561892,-73.9925985,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,176.0
14420,40.74151,-73.97813,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,176.0
14421,40.81672,-73.94322,Entire rental unit,Entire home/apt,8,1.0,1 bath,4.0,4.0,176.0
14422,40.73024134,-73.95573042,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,176.0
14423,40.65230916,-73.72960668,Entire home,Entire home/apt,4,1.0,1 bath,2.0,4.0,176.0
14424,40.69978,-73.99457,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,176.0
14425,40.73812428,-74.0032367,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,176.0
14426,40.80699164,-73.95624192,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,2.0,176.0
14427,40.70652181,-73.91538724,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,4.0,176.0
14428,40.76667,-73.98805,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,176.0
14429,40.78036,-73.94921,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,176.0
14430,40.68748086,-73.92100406,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,176.0
14431,40.75933,-73.98994,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,0.0,176.0
14432,40.69923619,-73.77046325,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,1.0,176.0
14433,40.71948122,-73.99362903,Entire rental unit,Entire home/apt,3,2.0,2 baths,1.0,2.0,176.0
14434,40.75574715,-73.99448885,Private room in rental unit,Private room,1,0.0,0 shared baths,3.0,1.0,176.0
14435,40.73353,-73.98722,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,176.0
14436,40.76889,-73.95546,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,176.0
14437,40.6894076,-73.94988265,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,176.0
14438,40.7418371,-73.9268361,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,0.0,176.0
14439,40.68805786,-73.95139755,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,176.0
14440,40.68805081,-73.94965339,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,176.0
14441,40.6849,-73.92852,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,176.0
14442,40.73368,-74.00797,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,176.0
14443,40.68949138,-73.94960258,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,176.0
14444,40.68973935,-73.95189722,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,176.0
14445,40.68783389,-73.95172339,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,176.0
14446,40.689969,-73.95043673,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,176.0
14447,40.76381666,-73.99388039,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,176.0
14448,40.7056,-74.00654,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,176.0
14449,40.76371442,-73.99266743,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,1.0,176.0
14450,40.7731,-73.95306,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,4.0,177.0
14451,40.77415,-73.95534,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,177.0
14452,40.67259791,-73.93942569,Entire home,Entire home/apt,5,1.5,1.5 baths,2.0,3.0,177.0
14453,40.70567,-74.00682,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,177.0
14454,40.67671,-73.94732,Private room,Private room,2,1.0,1 private bath,1.0,0.0,177.0
14455,40.82298,-73.9482,Entire townhouse,Entire home/apt,8,1.0,1 bath,2.0,5.0,177.0
14456,40.52498,-74.21514,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,177.0
14457,40.82187,-73.94548,Private room in condo,Private room,1,1.0,1 shared bath,1.0,0.0,177.0
14458,40.84655539,-73.91098112,Entire vacation home,Entire home/apt,4,1.0,1 bath,2.0,0.0,177.0
14459,40.66736,-73.98157,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,177.0
14460,40.73429,-74.00065,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,177.0
14461,40.64471885,-73.96894579,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,177.0
14462,40.74109,-73.98626,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,177.0
14463,40.68764784,-73.95362012,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,178.0
14464,40.71585,-73.99039,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,2.0,178.0
14465,40.68163,-73.91864,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,2.0,178.0
14466,40.66107,-73.99345,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,178.0
14467,40.82537,-73.94857,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,178.0
14468,40.78991,-73.9415,Private room in condo,Private room,1,1.0,1 shared bath,1.0,0.0,178.0
14469,40.82381,-73.94992,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,178.0
14470,40.67288756,-73.94671354,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,178.0
14471,40.80812422,-73.95485533,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,178.0
14472,40.6860409,-73.9129553,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,2.0,178.0
14473,40.75697,-73.88292,Entire home,Entire home/apt,8,1.0,1 bath,3.0,3.0,178.0
14474,40.73049,-73.9587,Private room in condo,Private room,2,1.0,1 shared bath,1.0,0.0,178.0
14475,40.67499,-73.98109,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,178.0
14476,40.72372723,-73.97625851,Private room in condo,Private room,1,1.0,1 shared bath,1.0,1.0,178.0
14477,40.68488,-73.91566,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,178.0
14478,40.75324,-73.97269,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,3.0,178.0
14479,40.69319065,-73.80666354,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,3.0,178.0
14480,40.8507,-73.90823,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,178.0
14481,40.68692,-73.96185,Private room in townhouse,Private room,5,1.5,1.5 baths,1.0,4.0,178.0
14482,40.75575,-73.99496,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,178.0
14483,40.75622,-73.91389,Private room in rental unit,Private room,4,1.0,1 private bath,2.0,3.0,178.0
14484,40.75245,-73.97201,Entire condo,Entire home/apt,3,1.0,1 bath,1.0,2.0,178.0
14485,40.73971,-73.99401,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,178.0
14486,40.73961,-73.97991,Entire rental unit,Entire home/apt,1,1.0,1 bath,0.0,1.0,179.0
14487,40.74085,-74.00339,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,2.0,179.0
14488,40.66031759,-73.9352012,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,4.0,179.0
14489,40.76106,-73.95926,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,179.0
14490,40.75885,-73.95944,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,179.0
14491,40.7593,-73.96107,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,179.0
14492,40.74479942,-73.9759912,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,179.0
14493,40.7095848,-73.7461193,Private room in home,Private room,3,1.0,1 shared bath,1.0,1.0,179.0
14494,40.67964144,-73.94484187,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,0.0,179.0
14495,40.66029,-73.98566,Entire rental unit,Entire home/apt,7,2.5,2.5 baths,3.0,3.0,179.0
14496,40.78092,-73.84404,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,179.0
14497,40.78097,-73.84265,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,179.0
14498,40.7371681,-73.86443707,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,3.0,179.0
14499,40.66294,-73.93945,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,0.0,179.0
14500,40.84403,-73.93424,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,179.0
14501,40.67194,-73.763382,Entire home,Entire home/apt,7,1.0,1 bath,3.0,4.0,179.0
14502,40.67375,-73.94077,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,179.0
14503,40.76381,-73.88527,Entire home,Entire home/apt,6,1.0,1 bath,2.0,2.0,179.0
14504,40.75557563,-73.93122629,Entire rental unit,Entire home/apt,4,0.0,0 baths,0.0,0.0,179.0
14505,40.66294305,-73.98396258,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,179.0
14506,40.8186,-73.95335,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,179.0
14507,40.70719,-73.95392,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,1.0,179.0
14508,40.74174,-73.97805,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,179.0
14509,40.81971,-73.9282,Private room in home,Private room,8,1.5,1.5 shared baths,3.0,3.0,179.0
14510,40.8149,-73.90115,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,179.0
14511,40.68826,-73.98558,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,179.0
14512,40.7226,-73.85468,Entire rental unit,Entire home/apt,2,2.0,2 baths,1.0,1.0,179.0
14513,40.59139,-74.07612,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,179.0
14514,40.7171543,-73.9927302,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,179.0
14515,40.72780638,-73.9821641,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,179.0
14516,40.75026984,-73.99688649,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,179.0
14517,40.68445,-73.90974,Private room in townhouse,Private room,2,1.0,1 private bath,1.0,1.0,179.0
14518,40.7447746,-73.9725462,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,179.0
14519,40.71665,-73.989,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,179.0
14520,40.75565,-73.99635,Room in hotel,Private room,3,1.0,1 private bath,1.0,2.0,179.0
14521,40.76748424,-73.98660875,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,179.0
14522,40.7214556,-73.9944242,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,179.0
14523,40.65779931,-73.8994225,Entire guest suite,Entire home/apt,4,1.0,1 bath,2.0,2.0,179.0
14524,40.67364688,-73.92721274,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,179.0
14525,40.846657,-73.911018,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,179.0
14526,40.73275,-74.00005,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,179.0
14527,40.86814038,-73.83895845,Entire home,Entire home/apt,2,1.0,1 bath,1.0,2.0,179.0
14528,40.68433,-73.95196,Private room in home,Private room,1,1.0,1 bath,1.0,1.0,179.0
14529,40.77236864,-73.99049296,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,179.0
14530,40.67914,-73.99883,Entire townhouse,Entire home/apt,4,1.0,1 bath,2.0,3.0,179.0
14531,40.74641703,-73.97266247,Entire condo,Entire home/apt,2,1.5,1.5 baths,1.0,0.0,179.0
14532,40.73907936,-73.99785958,Private room in rental unit,Private room,1,0.0,0 shared baths,5.0,1.0,179.0
14533,40.721455,-73.994423,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,179.0
14534,40.74706,-73.94204,Entire serviced apartment,Entire home/apt,3,1.0,1 bath,1.0,2.0,179.0
14535,40.70873,-73.96518,Entire condo,Entire home/apt,6,1.5,1.5 baths,3.0,0.0,179.0
14536,40.76433,-73.97712,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,0.0,179.0
14537,40.665798,-73.813854,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,179.0
14538,40.7556918,-73.97122429,Entire condo,Entire home/apt,3,1.0,1 bath,0.0,2.0,179.0
14539,40.77461249,-73.95352858,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,179.0
14540,40.6951983,-73.9946434,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,179.0
14541,40.67995,-73.96504,Entire condo,Entire home/apt,3,1.0,1 bath,1.0,1.0,179.0
14542,40.7544,-73.99708,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,,179.0
14543,40.78379,-73.97454,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,179.0
14544,40.708276,-74.006014,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,180.0
14545,40.69595,-73.91247,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,4.0,180.0
14546,40.70535,-74.01094,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,2.0,180.0
14547,40.7013468,-73.9230333,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,180.0
14548,40.807447,-73.914408,Entire home,Entire home/apt,2,1.0,1 bath,1.0,0.0,180.0
14549,40.79808539,-73.94131204,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,4.0,180.0
14550,40.77418,-73.94803,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,180.0
14551,40.70852,-73.95847,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,180.0
14552,40.67721,-73.79503,Entire home,Entire home/apt,6,1.0,1 bath,2.0,3.0,180.0
14553,40.75293,-73.93522,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,180.0
14554,40.70482,-74.00756,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,180.0
14555,40.76718,-73.98981,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,3.0,180.0
14556,40.67434,-73.8893,Private room in home,Private room,2,1.0,1 shared bath,3.0,3.0,180.0
14557,40.80803,-73.94796,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,180.0
14558,40.6168076,-73.92216554,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,180.0
14559,40.7090643,-73.9536472,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,180.0
14560,40.69505333,-73.93445275,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,180.0
14561,40.79907,-73.96725,Entire loft,Entire home/apt,2,1.0,1 bath,1.0,0.0,180.0
14562,40.75632852,-73.97208764,Private room in rental unit,Private room,2,1.0,1 bath,1.0,2.0,180.0
14563,40.76873,-73.98689,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,180.0
14564,40.68610322,-73.94285641,Shared room in rental unit,Shared room,4,1.0,1 shared bath,1.0,2.0,180.0
14565,40.68060318,-73.92916113,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,0.0,180.0
14566,40.66074,-73.94983,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,180.0
14567,40.71394,-73.73203,Entire serviced apartment,Entire home/apt,4,1.0,1 bath,3.0,0.0,180.0
14568,40.67308,-73.92508,Casa particular,Entire home/apt,4,1.0,1 bath,1.0,3.0,180.0
14569,40.80847,-73.91762,Entire townhouse,Entire home/apt,3,1.5,1.5 baths,1.0,1.0,180.0
14570,40.7200365,-73.96096031,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,1.0,180.0
14571,40.8111539,-73.94467966,Private room in townhouse,Private room,2,1.0,1 private bath,2.0,0.0,180.0
14572,40.72648,-74.00312,Entire rental unit,Entire home/apt,1,1.0,1 bath,0.0,1.0,180.0
14573,40.7593328,-73.99473886,Private room in home,Private room,4,1.0,1 bath,1.0,2.0,180.0
14574,40.64511,-73.92413,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,180.0
14575,40.7707911,-73.9575008,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,180.0
14576,40.772404,-73.9544678,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,180.0
14577,40.79179,-73.94828,Entire rental unit,Entire home/apt,6,1.0,1 bath,1.0,0.0,180.0
14578,40.67482,-73.92717,Private room in townhouse,Private room,2,1.0,1 private bath,1.0,1.0,180.0
14579,40.69784,-73.94695,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,,180.0
14580,40.68601933,-73.94500267,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,180.0
14581,40.88095305,-73.91732449,Private room in townhouse,Private room,2,1.0,1 bath,1.0,1.0,180.0
14582,40.77443,-73.98065,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,180.0
14583,40.79081,-73.97618,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,180.0
14584,40.64982,-73.92977,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,180.0
14585,40.69236374,-73.99559021,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,180.0
14586,40.81104,-73.94477,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,1.0,180.0
14587,40.81428751,-73.9493209,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,180.0
14588,40.70742,-73.94795,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,2.0,180.0
14589,40.79905,-73.9316,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,180.0
14590,40.70339078,-73.78421613,Private room in rental unit,Private room,4,1.0,1 private bath,2.0,3.0,180.0
14591,40.66366,-73.77055,Private room in home,Private room,2,1.0,1 shared bath,1.0,0.0,180.0
14592,40.66311,-73.77049,Shared room in home,Shared room,3,1.0,1 shared bath,1.0,0.0,180.0
14593,40.70586497,-74.00836652,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,180.0
14594,40.63745,-74.02606,Entire home,Entire home/apt,6,1.0,1 bath,2.0,4.0,180.0
14595,40.67561,-73.93118,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,180.0
14596,40.71085,-73.96672,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,180.0
14597,40.740872,-73.9018185,Shared room in rental unit,Shared room,2,2.0,2 shared baths,1.0,1.0,180.0
14598,40.75969,-73.991,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,180.0
14599,40.69728047,-73.99314393,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,180.0
14600,40.78096,-73.98214,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,180.0
14601,40.58532,-73.93191,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,3.0,4.0,180.0
14602,40.73626,-73.95634,Private room in loft,Private room,1,1.0,1 shared bath,2.0,0.0,180.0
14603,40.59067,-73.79479,Entire guest suite,Entire home/apt,4,1.0,1 bath,2.0,0.0,180.0
14604,40.67247298,-73.92989245,Entire rental unit,Entire home/apt,7,1.0,1 bath,3.0,3.0,180.0
14605,40.68816,-73.94914,Private room in townhouse,Private room,2,1.0,1 private bath,1.0,1.0,180.0
14606,40.72547,-73.94816,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,180.0
14607,40.70862,-73.95271,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,180.0
14608,40.75934,-73.99339,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,180.0
14609,40.71249,-73.98664,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,180.0
14610,40.70652739,-73.93091543,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,180.0
14611,40.6420662,-73.9006057,Entire rental unit,Entire home/apt,4,1.0,1 bath,3.0,0.0,180.0
14612,40.67095,-73.88593,Shared room in home,Shared room,2,1.0,1 shared bath,1.0,0.0,180.0
14613,40.87778,-73.90965,Private room in home,Private room,2,1.0,1 private bath,3.0,3.0,180.0
14614,40.86427,-73.84888,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,180.0
14615,40.60631,-73.75924,Entire guesthouse,Entire home/apt,8,1.0,1 bath,4.0,4.0,180.0
14616,40.80822002,-73.96633773,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,180.0
14617,40.7045,-73.93594,Private room in loft,Private room,2,1.0,1 shared bath,1.0,1.0,180.0
14618,40.7366,-73.98584,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,180.0
14619,40.83334915,-73.9066587,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,0.0,180.0
14620,40.73298,-73.98694,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,180.0
14621,40.74695259,-73.94913794,Entire rental unit,Entire home/apt,8,1.0,1 bath,2.0,0.0,180.0
14622,40.69822978,-73.83929984,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,180.0
14623,40.74699633,-73.94729063,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,2.0,180.0
14624,40.7346,-74.00364,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,2.0,180.0
14625,40.69295824,-73.84474162,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,2.0,180.0
14626,40.77868,-73.90652,Private room in townhouse,Private room,2,1.0,1 private bath,2.0,2.0,180.0
14627,40.79053116,-73.94721222,Entire condo,Entire home/apt,6,2.0,2 baths,2.0,2.0,180.0
14628,40.689743,-73.972961,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,0.0,180.0
14629,40.77895,-73.91737,Entire home,Entire home/apt,5,1.5,1.5 baths,3.0,5.0,180.0
14630,40.82595,-73.9525,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,180.0
14631,40.77824,-73.91397,Entire home,Entire home/apt,4,1.0,1 bath,1.0,0.0,180.0
14632,40.6983039,-73.7831269,Private room in home,Private room,2,2.0,2 baths,2.0,2.0,180.0
14633,40.66441,-73.92907,Entire townhouse,Entire home/apt,7,1.0,1 bath,2.0,0.0,180.0
14634,40.68029,-73.96672,Entire rental unit,Entire home/apt,4,2.0,2 baths,1.0,6.0,180.0
14635,40.7772,-73.91718,Entire home,Entire home/apt,3,1.5,1.5 baths,3.0,5.0,180.0
14636,40.68174,-73.96049,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,0.0,180.0
14637,40.73653,-73.81457,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,0.0,180.0
14638,40.72147,-73.99739,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,0.0,180.0
14639,40.76213251,-73.99422192,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,180.0
14640,40.7796761,-73.9825455,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,180.0
14641,40.74043,-74.00078,Private room in condo,Private room,3,1.0,1 private bath,2.0,2.0,180.0
14642,40.74599937,-73.97639047,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,180.0
14643,40.74208,-73.95993,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,0.0,180.0
14644,40.7632,-73.92515,Private room in home,Private room,2,1.0,1 private bath,2.0,3.0,180.0
14645,40.76514,-73.93361,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,180.0
14646,40.71693,-73.99929,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,180.0
14647,40.72733,-73.98222,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,180.0
14648,40.67506,-73.95866,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,2.0,180.0
